Date,Store,Region,StoreType,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday
2026-07-18,108,Region_D,StoreType_A,6633.36,399,0,0,0,0
2026-07-19,101,Region_A,StoreType_A,6453.2,387,1,0,0,0
2026-07-19,102,Region_A,StoreType_B,5723.57,414,0,0,0,0
2026-07-19,103,Region_B,StoreType_A,6454.83,412,1,0,0,0
2026-07-19,104,Region_B,StoreType_C,5197.68,412,0,0,0,0
2026-07-19,105,Region_C,StoreType_A,5468.15,385,1,0,0,0
2026-07-19,106,Region_C,StoreType_B,6067.43,398,0,0,0,0
2026-07-19,107,Region_D,StoreType_C,5197.73,403,1,0,0,0
2026-07-19,108,Region_D,StoreType_A,6199.71,407,0,0,0,0
2026-07-20,101,Region_A,StoreType_A,17534.6,1110,1,1,0,0
2026-07-20,102,Region_A,StoreType_B,16932.39,1125,1,1,0,0
2026-07-20,103,Region_B,StoreType_A,13457.37,1076,1,1,0,0
2026-07-20,104,Region_B,StoreType_C,16268.4,1103,1,1,0,0
2026-07-20,105,Region_C,StoreType_A,14186.88,1094,1,1,0,0
2026-07-20,106,Region_C,StoreType_B,16094.82,1021,1,1,0,0
2026-07-20,107,Region_D,StoreType_C,16497.27,1077,1,1,0,0
2026-07-20,108,Region_D,StoreType_A,15713.1,1081,1,1,0,0
2026-07-21,101,Region_A,StoreType_A,15685.24,1130,1,1,0,0
2026-07-21,102,Region_A,StoreType_B,15130.62,1085,1,1,0,0
2026-07-21,103,Region_B,StoreType_A,14920.22,1056,1,1,0,0
2026-07-21,104,Region_B,StoreType_C,15192.72,1091,1,1,0,0
2026-07-21,105,Region_C,StoreType_A,15400.16,1147,1,1,0,0
2026-07-21,106,Region_C,StoreType_B,14936.41,1069,1,1,0,0
2026-07-21,107,Region_D,StoreType_C,17064.13,1158,1,1,0,0
2026-07-21,108,Region_D,StoreType_A,14434.17,1135,1,1,0,0
2026-07-22,101,Region_A,StoreType_A,17030.91,1094,1,1,0,0
2026-07-22,102,Region_A,StoreType_B,17103.98,1084,1,1,0,0
2026-07-22,103,Region_B,StoreType_A,17033.16,1052,1,1,0,0
2026-07-22,104,Region_B,StoreType_C,16933.77,1204,1,1,0,0
2026-07-22,105,Region_C,StoreType_A,17137.48,1055,1,1,0,0
2026-07-22,106,Region_C,StoreType_B,16161.54,1165,1,1,0,0
2026-07-22,107,Region_D,StoreType_C,14969.08,1057,1,1,0,0
2026-07-22,108,Region_D,StoreType_A,13491.4,1007,1,1,0,0
2026-07-23,101,Region_A,StoreType_A,13918.11,1025,1,1,0,0
2026-07-23,102,Region_A,StoreType_B,15933.98,1078,1,1,0,0
2026-07-23,103,Region_B,StoreType_A,15470.2,1163,1,1,0,0
2026-07-23,104,Region_B,StoreType_C,16137.56,1133,1,1,0,0
2026-07-23,105,Region_C,StoreType_A,16488.64,1077,1,1,0,0
2026-07-23,106,Region_C,StoreType_B,15243.11,1019,1,1,0,0
2026-07-23,107,Region_D,StoreType_C,16418.94,1088,1,1,0,0
2026-07-23,108,Region_D,StoreType_A,19103.76,1095,1,1,0,0
2026-07-24,101,Region_A,StoreType_A,14486.63,1045,1,1,0,0
2026-07-24,102,Region_A,StoreType_B,14469.77,1046,1,1,0,0
2026-07-24,103,Region_B,StoreType_A,16643.53,1045,1,1,0,0
2026-07-24,104,Region_B,StoreType_C,15970.26,1156,1,1,0,0
2026-07-24,105,Region_C,StoreType_A,15593.0,1035,1,1,0,0
2026-07-24,106,Region_C,StoreType_B,16022.49,1050,1,1,0,0
2026-07-24,107,Region_D,StoreType_C,13822.41,1090,1,1,0,0
2026-07-24,108,Region_D,StoreType_A,19369.83,1163,1,1,0,0
2026-07-25,101,Region_A,StoreType_A,5431.45,387,1,0,0,0
2026-07-25,102,Region_A,StoreType_B,6035.05,405,0,0,0,0
2026-07-25,103,Region_B,StoreType_A,6984.76,413,1,0,0,0
2026-07-25,104,Region_B,StoreType_C,5362.65,396,0,0,0,0
2026-07-25,105,Region_C,StoreType_A,5067.71,372,1,0,0,0
2026-07-25,106,Region_C,StoreType_B,6644.73,399,0,0,0,0
2026-07-25,107,Region_D,StoreType_C,5744.96,389,1,0,0,0
2026-07-25,108,Region_D,StoreType_A,6354.5,399,0,0,0,0
2026-07-26,101,Region_A,StoreType_A,6238.33,450,1,0,0,0
2026-07-26,102,Region_A,StoreType_B,6143.67,390,0,0,0,0
2026-07-26,103,Region_B,StoreType_A,6903.73,413,1,0,0,0
2026-07-26,104,Region_B,StoreType_C,5782.3,411,0,0,0,0
2026-07-26,105,Region_C,StoreType_A,6506.31,411,1,0,0,0
2026-07-26,106,Region_C,StoreType_B,6285.23,416,0,0,0,0
2026-07-26,107,Region_D,StoreType_C,6695.23,421,1,0,0,0
2026-07-26,108,Region_D,StoreType_A,6523.9,427,0,0,0,0
2026-07-27,101,Region_A,StoreType_A,11638.11,793,1,0,0,0
2026-07-27,102,Region_A,StoreType_B,11464.69,848,1,0,0,0
2026-07-27,103,Region_B,StoreType_A,11418.79,814,1,0,0,0
2026-07-27,104,Region_B,StoreType_C,12843.35,801,1,0,0,0
2026-07-27,105,Region_C,StoreType_A,11746.47,807,1,0,0,0
2026-07-27,106,Region_C,StoreType_B,11469.65,745,1,0,0,0
2026-07-27,107,Region_D,StoreType_C,14104.12,825,1,0,0,0
2026-07-27,108,Region_D,StoreType_A,11618.47,787,1,0,0,0
2026-07-28,101,Region_A,StoreType_A,13261.89,809,1,0,0,0
2026-07-28,102,Region_A,StoreType_B,11808.52,796,1,0,0,0
2026-07-28,103,Region_B,StoreType_A,12132.52,824,1,0,0,0
2026-07-28,104,Region_B,StoreType_C,11521.13,782,1,0,0,0
2026-07-28,105,Region_C,StoreType_A,11171.81,842,1,0,0,0
2026-07-28,106,Region_C,StoreType_B,10996.18,805,1,0,0,0
2026-07-28,107,Region_D,StoreType_C,10733.33,847,1,0,0,0
2026-07-28,108,Region_D,StoreType_A,11618.21,777,1,0,0,0
2026-07-29,101,Region_A,StoreType_A,12430.99,862,1,0,0,0
2026-07-29,102,Region_A,StoreType_B,13020.49,777,1,0,0,0
2026-07-29,103,Region_B,StoreType_A,8801.18,742,1,0,0,0
2026-07-29,104,Region_B,StoreType_C,11354.29,817,1,0,0,0
2026-07-29,105,Region_C,StoreType_A,11650.67,759,1,0,0,0
2026-07-29,106,Region_C,StoreType_B,11182.89,809,1,0,0,0
2026-07-29,107,Region_D,StoreType_C,11629.12,748,1,0,0,0
2026-07-29,108,Region_D,StoreType_A,11878.7,826,1,0,0,0
2026-07-30,101,Region_A,StoreType_A,11537.48,873,1,0,0,0
2026-07-30,102,Region_A,StoreType_B,10088.25,738,1,0,0,0
2026-07-30,103,Region_B,StoreType_A,11804.02,798,1,0,0,0
2026-07-30,104,Region_B,StoreType_C,11788.75,790,1,0,0,0
2026-07-30,105,Region_C,StoreType_A,12158.16,749,1,0,0,0
2026-07-30,106,Region_C,StoreType_B,12609.24,796,1,0,0,0
2026-07-30,107,Region_D,StoreType_C,12234.11,813,1,0,0,0
2026-07-30,108,Region_D,StoreType_A,12360.62,822,1,0,0,0
2026-07-31,101,Region_A,StoreType_A,13278.36,825,1,0,0,0
2026-07-31,102,Region_A,StoreType_B,12388.1,807,1,0,0,0
2026-07-31,103,Region_B,StoreType_A,12917.6,796,1,0,0,0
2026-07-31,104,Region_B,StoreType_C,12862.39,772,1,0,0,0
2026-07-31,105,Region_C,StoreType_A,10200.89,798,1,0,0,0
2026-07-31,106,Region_C,StoreType_B,11014.6,805,1,0,0,0
2026-07-31,107,Region_D,StoreType_C,11426.14,833,1,0,0,0
2026-07-31,108,Region_D,StoreType_A,9565.85,782,1,0,0,0
2026-08-01,101,Region_A,StoreType_A,4520.62,390,1,0,0,1
2026-08-01,102,Region_A,StoreType_B,5671.8,368,0,0,0,1
2026-08-01,103,Region_B,StoreType_A,6229.38,415,1,0,0,1
2026-08-01,104,Region_B,StoreType_C,5488.24,380,0,0,0,1
2026-08-01,105,Region_C,StoreType_A,5230.87,399,1,0,0,1
2026-08-01,106,Region_C,StoreType_B,6687.72,430,0,0,0,1
2026-08-01,107,Region_D,StoreType_C,5740.24,395,1,0,0,1
2026-08-01,108,Region_D,StoreType_A,4868.17,404,0,0,0,1
2026-08-02,101,Region_A,StoreType_A,5404.24,395,1,0,0,1
2026-08-02,102,Region_A,StoreType_B,5367.66,379,0,0,0,1
2026-08-02,103,Region_B,StoreType_A,6642.02,435,1,0,0,1
2026-08-02,104,Region_B,StoreType_C,5892.59,388,0,0,0,1
2026-08-02,105,Region_C,StoreType_A,6665.28,427,1,0,0,1
2026-08-02,106,Region_C,StoreType_B,5503.19,401,0,0,0,1
2026-08-02,107,Region_D,StoreType_C,6183.51,413,1,0,0,1
2026-08-02,108,Region_D,StoreType_A,6364.34,417,0,0,0,1
2026-08-03,101,Region_A,StoreType_A,15742.37,1136,1,1,0,1
2026-08-03,102,Region_A,StoreType_B,16962.42,1151,1,1,0,1
2026-08-03,103,Region_B,StoreType_A,16298.19,1192,1,1,0,1
2026-08-03,104,Region_B,StoreType_C,17287.08,1173,1,1,0,1
2026-08-03,105,Region_C,StoreType_A,14531.79,1044,1,1,0,1
2026-08-03,106,Region_C,StoreType_B,15939.56,1062,1,1,0,1
2026-08-03,107,Region_D,StoreType_C,15303.21,1108,1,1,0,1
2026-08-03,108,Region_D,StoreType_A,18402.24,1078,1,1,0,1
2026-08-04,101,Region_A,StoreType_A,17622.67,1173,1,1,0,1
2026-08-04,102,Region_A,StoreType_B,15844.85,1082,1,1,0,1
2026-08-04,103,Region_B,StoreType_A,14772.46,1113,1,1,0,1
2026-08-04,104,Region_B,StoreType_C,13322.55,1066,1,1,0,1
2026-08-04,105,Region_C,StoreType_A,16819.58,1101,1,1,0,1
2026-08-04,106,Region_C,StoreType_B,17257.39,1053,1,1,0,1
2026-08-04,107,Region_D,StoreType_C,12908.41,1013,1,1,0,1
2026-08-04,108,Region_D,StoreType_A,17206.12,1092,1,1,0,1
2026-08-05,101,Region_A,StoreType_A,16320.73,1170,1,1,0,1
2026-08-05,102,Region_A,StoreType_B,16448.41,1138,1,1,0,1
2026-08-05,103,Region_B,StoreType_A,16649.62,1070,1,1,0,1
2026-08-05,104,Region_B,StoreType_C,14058.29,1115,1,1,0,1
2026-08-05,105,Region_C,StoreType_A,18724.93,1159,1,1,0,1
2026-08-05,106,Region_C,StoreType_B,15663.81,1046,1,1,0,1
2026-08-05,107,Region_D,StoreType_C,16382.97,1106,1,1,0,1
2026-08-05,108,Region_D,StoreType_A,14378.75,1050,1,1,0,1
2026-08-06,101,Region_A,StoreType_A,17148.04,1078,1,1,0,1
2026-08-06,102,Region_A,StoreType_B,15587.29,1109,1,1,0,1
2026-08-06,103,Region_B,StoreType_A,12422.64,1121,1,1,0,1
2026-08-06,104,Region_B,StoreType_C,14174.9,1142,1,1,0,1
2026-08-06,105,Region_C,StoreType_A,13945.78,1060,1,1,0,1
2026-08-06,106,Region_C,StoreType_B,16051.92,1010,1,1,0,1
2026-08-06,107,Region_D,StoreType_C,15721.26,1054,1,1,0,1
2026-08-06,108,Region_D,StoreType_A,16233.03,1077,1,1,0,1
2026-08-07,101,Region_A,StoreType_A,14049.08,1084,1,1,0,1
2026-08-07,102,Region_A,StoreType_B,15757.19,1133,1,1,0,1
2026-08-07,103,Region_B,StoreType_A,13916.33,995,1,1,0,1
2026-08-07,104,Region_B,StoreType_C,18019.03,1161,1,1,0,1
2026-08-07,105,Region_C,StoreType_A,14939.83,1061,1,1,0,1
2026-08-07,106,Region_C,StoreType_B,18045.61,1062,1,1,0,1
2026-08-07,107,Region_D,StoreType_C,16517.65,1100,1,1,0,1
2026-08-07,108,Region_D,StoreType_A,16782.73,1135,1,1,0,1
2026-08-08,101,Region_A,StoreType_A,5620.17,394,1,0,0,1
2026-08-08,102,Region_A,StoreType_B,5753.22,398,0,0,0,1
2026-08-08,103,Region_B,StoreType_A,6028.81,414,1,0,0,1
2026-08-08,104,Region_B,StoreType_C,5962.9,414,0,0,0,1
2026-08-08,105,Region_C,StoreType_A,4852.97,401,1,0,0,1
2026-08-08,106,Region_C,StoreType_B,6234.8,418,0,0,0,1
2026-08-08,107,Region_D,StoreType_C,4619.26,419,1,0,0,1
2026-08-08,108,Region_D,StoreType_A,6320.63,441,0,0,0,1
2026-08-09,101,Region_A,StoreType_A,5592.39,422,1,0,0,1
2026-08-09,102,Region_A,StoreType_B,5453.19,412,0,0,0,1
2026-08-09,103,Region_B,StoreType_A,6500.38,387,1,0,0,1
2026-08-09,104,Region_B,StoreType_C,5845.32,396,0,0,0,1
2026-08-09,105,Region_C,StoreType_A,6294.54,417,1,0,0,1
2026-08-09,106,Region_C,StoreType_B,6020.0,403,0,0,0,1
2026-08-09,107,Region_D,StoreType_C,6465.02,448,1,0,0,1
2026-08-09,108,Region_D,StoreType_A,6367.36,404,0,0,0,1
2026-08-10,101,Region_A,StoreType_A,13440.22,844,1,0,0,1
2026-08-10,102,Region_A,StoreType_B,10830.93,825,1,0,0,1
2026-08-10,103,Region_B,StoreType_A,11352.59,865,1,0,0,1
2026-08-10,104,Region_B,StoreType_C,11039.03,812,1,0,0,1
2026-08-10,105,Region_C,StoreType_A,11870.93,797,1,0,0,1
2026-08-10,106,Region_C,StoreType_B,12185.12,812,1,0,0,1
2026-08-10,107,Region_D,StoreType_C,12998.22,864,1,0,0,1
2026-08-10,108,Region_D,StoreType_A,12368.95,790,1,0,0,1
2026-08-11,101,Region_A,StoreType_A,11033.76,847,1,0,0,1
2026-08-11,102,Region_A,StoreType_B,12625.98,823,1,0,0,1
2026-08-11,103,Region_B,StoreType_A,12726.87,788,1,0,0,1
2026-08-11,104,Region_B,StoreType_C,11618.0,793,1,0,0,1
2026-08-11,105,Region_C,StoreType_A,11513.33,793,1,0,0,1
2026-08-11,106,Region_C,StoreType_B,9655.59,756,1,0,0,1
2026-08-11,107,Region_D,StoreType_C,11636.39,863,1,0,0,1
2026-08-11,108,Region_D,StoreType_A,9056.11,760,1,0,0,1
2026-08-12,101,Region_A,StoreType_A,5996.47,503,1,0,a,1
2026-08-12,102,Region_A,StoreType_B,13590.69,865,1,0,a,1
2026-08-12,103,Region_B,StoreType_A,13280.66,772,1,0,a,1
2026-08-12,104,Region_B,StoreType_C,11838.46,839,1,0,a,1
2026-08-12,105,Region_C,StoreType_A,12074.39,700,1,0,a,1
2026-08-12,106,Region_C,StoreType_B,9318.99,744,1,0,a,1
2026-08-12,107,Region_D,StoreType_C,14639.27,840,1,0,a,1
2026-08-12,108,Region_D,StoreType_A,12976.07,855,1,0,a,1
2026-08-13,101,Region_A,StoreType_A,7665.8,534,1,0,0,1
2026-08-13,102,Region_A,StoreType_B,12315.07,830,1,0,0,1
2026-08-13,103,Region_B,StoreType_A,11597.61,804,1,0,0,1
2026-08-13,104,Region_B,StoreType_C,10891.49,769,1,0,0,1
2026-08-13,105,Region_C,StoreType_A,10527.62,732,1,0,0,1
2026-08-13,106,Region_C,StoreType_B,10013.53,760,1,0,0,1
2026-08-13,107,Region_D,StoreType_C,13049.52,807,1,0,0,1
2026-08-13,108,Region_D,StoreType_A,10546.47,836,1,0,0,1
2026-08-14,101,Region_A,StoreType_A,7126.79,494,1,0,0,1
2026-08-14,102,Region_A,StoreType_B,10815.13,760,1,0,0,1
2026-08-14,103,Region_B,StoreType_A,10963.83,822,1,0,0,1
2026-08-14,104,Region_B,StoreType_C,10370.93,804,1,0,0,1
2026-08-14,105,Region_C,StoreType_A,11534.9,775,1,0,0,1
2026-08-14,106,Region_C,StoreType_B,11061.03,736,1,0,0,1
2026-08-14,107,Region_D,StoreType_C,12115.23,799,1,0,0,1
2026-08-14,108,Region_D,StoreType_A,13038.67,808,1,0,0,1
2026-08-15,101,Region_A,StoreType_A,3373.11,261,1,0,0,1
2026-08-15,102,Region_A,StoreType_B,6091.09,402,0,0,0,1
2026-08-15,103,Region_B,StoreType_A,5819.48,400,1,0,0,1
2026-08-15,104,Region_B,StoreType_C,5276.24,385,0,0,0,1
2026-08-15,105,Region_C,StoreType_A,6158.41,371,1,0,0,1
2026-08-15,106,Region_C,StoreType_B,5125.69,375,0,0,0,1
2026-08-15,107,Region_D,StoreType_C,5995.96,385,1,0,0,1
2026-08-15,108,Region_D,StoreType_A,6302.93,394,0,0,0,1
2026-08-16,101,Region_A,StoreType_A,3435.74,250,1,0,0,1
2026-08-16,102,Region_A,StoreType_B,6539.41,383,0,0,0,1
2026-08-16,103,Region_B,StoreType_A,5591.79,376,1,0,0,1
2026-08-16,104,Region_B,StoreType_C,6178.58,412,0,0,0,1
2026-08-16,105,Region_C,StoreType_A,5680.31,396,1,0,0,1
2026-08-16,106,Region_C,StoreType_B,5729.44,400,0,0,0,1
2026-08-16,107,Region_D,StoreType_C,7186.95,419,1,0,0,1
2026-08-16,108,Region_D,StoreType_A,4988.22,388,0,0,0,1
2026-08-17,101,Region_A,StoreType_A,11349.2,698,1,1,0,1
2026-08-17,102,Region_A,StoreType_B,17059.75,1036,1,1,0,1
2026-08-17,103,Region_B,StoreType_A,16187.76,1170,1,1,0,1
2026-08-17,104,Region_B,StoreType_C,18264.02,1110,1,1,0,1
2026-08-17,105,Region_C,StoreType_A,15096.79,1059,1,1,0,1
2026-08-17,106,Region_C,StoreType_B,13919.84,1048,1,1,0,1
2026-08-17,107,Region_D,StoreType_C,13604.65,1044,1,1,0,1
2026-08-17,108,Region_D,StoreType_A,14675.69,1081,1,1,0,1
2026-08-18,101,Region_A,StoreType_A,8277.09,709,1,1,0,1
2026-08-18,102,Region_A,StoreType_B,17003.76,1097,1,1,0,1
2026-08-18,103,Region_B,StoreType_A,14530.3,972,1,1,0,1
2026-08-18,104,Region_B,StoreType_C,14953.5,1146,1,1,0,1
2026-08-18,105,Region_C,StoreType_A,17553.3,1170,1,1,0,1
2026-08-18,106,Region_C,StoreType_B,15024.83,1041,1,1,0,1
2026-08-18,107,Region_D,StoreType_C,16196.24,1110,1,1,0,1
2026-08-18,108,Region_D,StoreType_A,14855.27,1109,1,1,0,1
2026-08-19,101,Region_A,StoreType_A,8365.83,707,1,1,0,1
2026-08-19,102,Region_A,StoreType_B,14394.63,1073,1,1,0,1
2026-08-19,103,Region_B,StoreType_A,16622.64,1040,1,1,0,1
2026-08-19,104,Region_B,StoreType_C,17332.84,1138,1,1,0,1
2026-08-19,105,Region_C,StoreType_A,14416.84,1021,1,1,0,1
2026-08-19,106,Region_C,StoreType_B,16797.22,1145,1,1,0,1
2026-08-19,107,Region_D,StoreType_C,18041.24,1205,1,1,0,1
2026-08-19,108,Region_D,StoreType_A,15400.68,1090,1,1,0,1
2026-08-20,101,Region_A,StoreType_A,9337.57,706,1,1,0,1
2026-08-20,102,Region_A,StoreType_B,17494.51,1118,1,1,0,1
2026-08-20,103,Region_B,StoreType_A,13379.91,1037,1,1,0,1
2026-08-20,104,Region_B,StoreType_C,14807.4,980,1,1,0,1
2026-08-20,105,Region_C,StoreType_A,12154.86,1020,1,1,0,1
2026-08-20,106,Region_C,StoreType_B,19240.76,1100,1,1,0,1
2026-08-20,107,Region_D,StoreType_C,16731.18,1079,1,1,0,1
2026-08-20,108,Region_D,StoreType_A,15589.36,1084,1,1,0,1
